date;count;total_count;ratio
2009-08-21;0;2065;0
2009-08-22;0;1041;0
2009-08-23;0;1180;0
2009-08-24;0;2301;0
2009-08-25;0;2305;0
2009-08-26;0;1451;0
2009-08-27;0;1481;0
2009-08-28;0;2219;0
2009-08-29;0;1047;0
2009-08-30;0;1135;0
2009-08-31;1;2115;0.00047281323877068556
2009-09-01;0;2340;0
2009-09-02;0;2506;0
2009-09-03;0;2444;0
2009-09-04;0;2410;0
2009-09-05;0;1161;0
2009-09-06;1;1155;0.0008658008658008658
2009-09-07;0;1634;0
2009-09-08;0;2413;0
2009-09-09;0;2548;0
2009-09-10;0;2574;0
2009-09-11;0;2478;0
2009-09-12;0;1174;0
2009-09-13;0;1318;0
2009-09-14;0;2570;0
2009-09-15;1;2505;0.0003992015968063872
2009-09-16;1;2658;0.0003762227238525207
2009-09-17;0;2573;0
2009-09-18;0;2416;0
2009-09-19;0;1185;0
2009-09-20;0;1260;0
2009-09-21;0;2489;0
2009-09-22;0;2573;0
2009-09-23;0;2617;0
2009-09-24;0;2514;0
2009-09-25;0;2510;0
2009-09-26;0;1234;0
2009-09-27;0;1349;0
2009-09-28;0;2483;0
2009-09-29;0;2495;0
2009-09-30;0;2697;0
2009-10-01;0;2678;0
2009-10-02;0;2593;0
2009-10-03;0;1221;0
2009-10-04;0;1332;0
2009-10-05;0;2604;0
2009-10-06;0;2528;0
2009-10-07;0;2615;0
2009-10-08;0;2599;0
2009-10-09;0;2534;0
2009-10-10;0;1215;0
2009-10-11;0;1296;0
2009-10-12;1;2427;0.00041203131437989287
2009-10-13;0;2519;0
2009-10-14;0;2680;0
2009-10-15;0;2691;0
2009-10-16;0;2540;0
2009-10-17;0;1348;0
2009-10-18;0;1535;0
2009-10-19;0;2689;0
2009-10-20;0;2756;0
2009-10-21;0;2828;0
2009-10-22;0;2868;0
2009-10-23;0;2707;0
2009-10-24;0;1300;0
2009-10-25;0;1414;0
2009-10-26;0;2701;0
2009-10-27;0;2790;0
2009-10-28;0;2835;0
2009-10-29;0;2842;0
2009-10-30;1;2690;0.0003717472118959108
2009-10-31;0;1411;0
2009-11-01;0;1548;0
2009-11-02;0;3298;0
2009-11-03;0;2940;0
2009-11-04;0;2727;0
2009-11-05;0;2704;0
2009-11-06;1;2026;0.0004935834155972359
2009-11-07;0;892;0
2009-11-08;0;1052;0
2009-11-09;0;1061;0
2009-11-10;0;732;0
2009-11-11;0;900;0
2009-11-12;0;1499;0
2009-11-13;0;2225;0
2009-11-14;0;885;0
2009-11-15;0;1494;0
2009-11-16;0;2794;0
2009-11-17;0;2759;0
2009-11-18;2;2732;0.0007320644216691069
2009-11-19;0;1184;0
2009-11-20;0;4532;0
2009-11-21;0;538;0
2009-11-22;0;874;0
2009-11-23;0;2641;0
2009-11-24;0;2767;0
2009-11-25;0;2478;0
2009-11-26;0;1597;0
2009-11-27;0;1859;0
2009-11-28;0;1154;0
2009-11-29;0;861;0
2009-11-30;0;2365;0
2009-12-01;0;2965;0
2009-12-02;0;2823;0
2009-12-03;0;2289;0
2009-12-04;0;666;0
2009-12-05;0;331;0
2009-12-06;0;402;0
2009-12-07;0;731;0
2009-12-08;1;970;0.0010309278350515464
2009-12-09;1;879;0.0011376564277588168
2009-12-10;0;1353;0
2009-12-11;0;2108;0
2009-12-12;0;1394;0
2009-12-13;0;1418;0
2009-12-14;0;2735;0
2009-12-15;0;2802;0
2009-12-16;0;2772;0
2009-12-17;1;2689;0.0003718854592785422
2009-12-18;2;2638;0.000758150113722517
2009-12-19;0;1340;0
2009-12-20;0;1414;0
2009-12-21;0;2488;0
2009-12-22;0;2450;0
2009-12-23;0;2348;0
2009-12-24;0;1881;0
2009-12-25;0;1003;0
2009-12-26;0;971;0
2009-12-27;0;1224;0
2009-12-28;0;1990;0
2009-12-29;1;2102;0.0004757373929590866
2009-12-30;0;2193;0
2009-12-31;0;2223;0
2010-01-01;1;2759;0.0003624501631025734
2010-01-02;0;1167;0
2010-01-03;0;1357;0
2010-01-04;0;2708;0
2010-01-05;0;2790;0
2010-01-06;0;3157;0
2010-01-07;0;3135;0
